frame,kart,g28,g2A,g2C,g2E,g30,gE00,gE02,g124,g126,f16,f1A,f22,f24,fAE,f10,f12,f18,f1C,f1F,f26,f28,f2A,f60,fA0,fA2,fA4,fA6,fA8,fAA,fAC,fAE,fB0,fB2,fB4,fC2,fC4,fCA,fD6,fDE,fE0,fE2,fE4,fEA,fFA,fFC,fE8,fEE,fB8
572,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
573,1000,0,0,4,2,2,0,0,16,0,0,34048,0,64723,64,32768,0,960,129,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9280,32768,0,912,64,0,0,0,814,0,0,32768,1,26624
573,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
574,1000,0,0,4,2,2,0,0,16,0,0,22528,0,64722,64,32768,0,960,126,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9280,32768,0,912,64,0,0,0,815,0,0,32768,1,26624
574,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
575,1000,0,0,4,2,2,0,0,16,0,0,10752,0,64721,64,32768,0,960,123,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9280,32768,0,912,64,0,0,0,816,0,0,32768,1,26624
575,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
576,1000,0,0,4,2,2,0,0,16,0,0,64256,0,64720,64,32768,0,960,119,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9280,32768,0,912,64,0,0,0,817,0,0,32768,1,26624
576,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
577,1000,0,0,4,2,2,0,0,16,0,0,51968,0,64719,64,32768,0,960,116,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,818,0,0,32768,1,26624
577,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
578,1000,0,0,4,2,2,0,0,16,0,0,39424,0,64718,64,32768,0,960,113,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,819,0,0,32768,1,26624
578,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
579,1000,0,0,4,2,2,0,0,16,0,0,26624,0,64717,64,32768,0,960,110,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,820,0,0,32768,1,26624
579,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
580,1000,0,0,4,2,2,0,0,16,0,0,13568,0,64716,64,32768,0,960,107,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,821,0,0,32768,1,26624
580,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
581,1000,0,0,4,2,2,0,0,16,0,0,256,0,64715,64,32768,0,960,104,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,822,0,0,32768,1,26624
581,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
582,1000,0,0,4,2,2,0,0,16,0,0,52224,0,64714,64,32768,0,960,100,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,823,0,0,32768,1,26624
582,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
583,1000,0,0,4,2,2,0,0,16,0,0,38400,0,64713,64,32768,0,960,97,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,824,0,0,32768,1,26624
583,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
584,1000,0,0,4,2,2,0,0,16,0,0,24320,0,64712,64,32768,0,960,94,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9344,32768,0,912,64,0,0,0,825,0,0,32768,1,26624
584,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
585,1000,0,0,4,2,2,0,0,16,0,0,9984,0,64711,64,32768,0,960,91,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9408,32768,0,912,64,0,0,0,826,0,0,32768,1,26624
585,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
586,1000,0,0,4,2,2,0,0,16,0,0,60928,0,64710,64,32768,0,960,87,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9408,32768,0,912,64,0,0,0,827,0,0,32768,1,26624
586,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
587,1000,0,0,4,2,2,0,0,16,0,0,46080,0,64709,64,32768,0,960,84,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9408,32768,0,912,64,0,0,0,828,0,0,32768,1,26624
587,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
588,1000,0,0,4,2,2,0,0,16,0,0,30976,0,64708,64,32768,0,960,81,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9408,32768,0,912,64,0,0,0,829,0,0,32768,1,26624
588,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
589,1000,0,0,4,2,2,0,0,16,0,0,15616,0,64707,66,32768,0,960,78,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9408,32768,0,912,64,0,0,0,830,0,0,32768,1,26624
589,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
590,1000,0,0,4,2,2,0,0,16,0,0,0,0,64706,66,32768,0,960,75,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9408,32768,0,912,64,0,0,0,831,0,0,32768,1,26624
590,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
591,1000,0,0,4,2,2,0,0,16,0,0,49664,0,64705,66,32768,0,960,71,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9408,32768,0,912,64,0,0,0,832,0,0,32768,0,26624
591,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
592,1000,0,0,4,2,2,0,0,16,0,0,33536,0,64704,66,32768,0,960,68,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9408,32768,0,912,64,0,0,0,833,0,0,0,0,26624
592,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
593,1000,0,0,4,2,2,0,0,16,0,0,17152,0,64704,66,32768,0,960,65,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9472,32768,0,912,64,0,0,0,833,0,0,32768,0,26624
593,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
594,1000,0,0,4,2,2,0,0,16,0,0,768,0,64703,64,32768,0,960,62,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,834,0,0,0,0,26624
594,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
595,1000,0,0,4,2,2,0,0,16,0,0,49664,0,64703,64,32768,0,960,58,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,834,0,0,32768,0,26624
595,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
596,1000,0,0,4,2,2,0,0,16,0,0,33024,0,64702,64,32768,0,960,55,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,835,0,0,0,0,26624
596,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
597,1000,0,0,4,2,2,0,0,16,0,0,16128,0,64702,64,32768,0,960,52,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,835,0,0,32768,0,26624
597,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
598,1000,0,0,4,2,2,0,0,16,0,0,64768,0,64701,64,32768,0,960,48,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,836,0,0,0,0,26624
598,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
599,1000,0,0,4,2,2,0,0,16,0,0,47616,0,64701,64,32768,0,960,45,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,836,0,0,32768,0,26624
599,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
600,1000,0,0,4,2,2,0,0,16,0,0,30464,0,64700,64,32768,0,960,42,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,9472,32768,0,912,64,0,0,0,837,0,0,0,0,26624
600,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
601,1000,0,0,4,2,2,0,0,16,0,0,13056,0,64700,66,32768,0,960,39,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9536,32768,0,912,64,0,0,0,837,0,0,32768,0,26624
601,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
602,1000,0,0,4,2,2,0,0,16,0,0,61184,0,64699,66,32768,0,960,35,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,9536,32768,0,912,64,0,0,0,838,0,0,0,0,26624
602,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
603,1000,0,0,4,2,2,0,0,16,0,0,43520,0,837,130,49152,0,960,32,0,0,32,0,0,0,0,0,0,0,0,0,130,2,0,912,9536,32768,0,912,64,0,0,0,838,0,0,0,0,26624
603,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
604,1000,0,0,4,2,2,0,0,16,0,0,61184,0,418,66,49152,0,960,35,0,0,32,0,0,0,32768,0,22,32768,0,22,66,2,0,912,4768,32768,0,912,64,0,0,0,417,0,0,0,0,26624
604,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
605,1000,0,0,4,2,2,0,0,16,0,0,37120,0,418,66,49152,0,960,37,0,0,32,0,0,0,32768,0,22,32768,0,22,66,2,0,912,4768,32768,0,912,64,0,0,0,417,0,0,0,0,26624
605,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
606,1000,0,0,4,2,2,0,0,16,0,0,13056,0,418,66,49152,0,960,39,0,0,32,0,0,0,32768,0,22,32768,0,22,66,2,0,912,4768,32768,0,912,64,0,0,0,417,0,0,0,0,26624
606,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
607,1000,0,0,4,2,2,0,0,16,0,0,54528,0,418,66,49152,0,960,40,0,0,32,0,0,0,32768,0,22,32768,0,22,66,2,0,912,4768,32768,0,912,64,0,0,0,417,0,0,0,0,26624
607,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
608,1000,0,0,4,2,2,0,0,16,0,0,30464,0,418,64,49152,0,960,42,0,0,32,0,0,0,32768,0,22,32768,0,22,64,0,0,912,4768,32768,0,912,64,0,0,0,417,0,0,0,0,26624
608,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
609,1000,0,0,4,2,2,0,0,16,0,0,6400,0,418,64,49152,0,960,44,0,0,32,0,0,0,32768,0,22,32768,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,417,0,0,0,0,26624
609,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
610,1000,0,0,4,2,2,0,0,16,0,0,47872,0,418,64,49152,0,960,45,0,0,32,0,0,0,32768,0,22,32768,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,417,0,0,0,0,26624
610,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
611,1000,0,0,4,2,2,0,0,16,0,0,23808,0,418,64,49152,0,960,47,0,0,32,0,0,0,32768,0,22,32768,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,417,0,0,0,0,26624
611,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
612,1000,0,0,4,2,2,0,0,16,0,0,65280,0,417,64,32768,0,960,48,0,0,32,0,0,0,32768,0,22,32832,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,417,0,0,32768,65451,26624
612,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
613,1000,0,0,4,2,2,0,0,16,0,0,40960,0,333,64,32768,0,960,50,0,0,32,0,0,0,32832,0,22,32896,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,333,0,0,0,65451,26624
613,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
614,1000,0,0,4,2,2,0,0,16,0,0,60672,65534,248,64,32768,0,960,51,0,0,32,0,0,0,32896,0,22,32960,0,22,64,0,0,912,5280,32768,0,912,64,0,0,0,248,0,0,32768,65451,26624
614,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
615,1000,0,0,4,2,2,0,0,16,0,65024,58624,65533,164,64,32768,0,959,52,0,0,32,0,0,0,32960,0,28,0,0,0,64,0,0,912,5280,32768,0,912,64,0,0,0,164,0,0,0,4,26624
615,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
616,1000,0,0,4,2,2,0,0,16,0,64256,35072,65532,168,64,32768,0,959,53,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5280,32768,0,912,64,0,0,0,168,0,0,0,4,26624
616,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
617,1000,0,0,4,2,2,0,0,16,0,63232,12544,0,65365,64,32768,0,959,54,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,172,0,0,0,4,26624
617,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
618,1000,0,0,4,2,2,0,0,16,0,63232,34304,0,65361,64,32768,0,959,53,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,176,0,0,0,4,26624
618,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
619,1000,0,0,4,2,2,0,0,16,0,63232,55040,0,65357,64,32768,0,959,52,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,180,0,0,0,4,26624
619,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
620,1000,0,0,4,2,2,0,0,16,0,63232,9216,0,65353,64,32768,0,959,52,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,184,0,0,0,4,26624
620,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
621,1000,0,0,4,2,2,0,0,16,0,63232,27904,0,65349,64,32768,0,959,51,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,188,0,0,0,4,26624
621,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
622,1000,0,0,4,2,2,0,0,16,0,63232,45568,0,65345,64,32768,0,959,50,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,192,0,0,0,8,26624
622,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
623,1000,0,0,4,2,2,0,0,16,0,63232,62208,0,65337,64,32768,0,959,49,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,200,0,0,0,8,26624
623,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
624,1000,0,0,4,2,2,0,0,16,0,63232,11264,0,65329,64,32768,0,959,49,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,5792,32768,0,912,64,0,0,0,208,0,0,0,8,26624
624,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
625,1000,0,0,4,2,2,0,0,16,0,63232,23808,0,65321,64,32768,0,959,48,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,216,0,0,0,8,26624
625,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
626,1000,0,0,4,2,2,0,0,16,0,63232,34304,0,65313,64,32768,0,959,47,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,224,0,0,0,8,26624
626,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
627,1000,0,0,4,2,2,0,0,16,0,63232,42752,0,65305,64,32768,0,959,46,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,232,0,0,0,8,26624
627,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
628,1000,0,0,4,2,2,0,0,16,0,63232,49152,0,65297,64,32768,0,959,45,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,240,0,0,0,8,26624
628,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
629,1000,0,0,4,2,2,0,0,16,0,63232,53504,0,65289,64,32768,0,959,44,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,248,0,0,0,8,26624
629,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
630,1000,0,0,4,2,2,0,0,16,0,63232,55808,0,65281,64,32768,0,959,43,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,256,0,0,0,12,26624
630,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
631,1000,0,0,4,2,2,0,0,16,0,63232,56064,0,65269,64,32768,0,959,42,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,268,0,0,0,12,26624
631,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
632,1000,0,0,4,2,2,0,0,16,0,63232,53248,0,65257,64,32768,0,959,41,0,0,32,0,0,0,0,0,0,0,0,0,64,0,0,912,6304,32768,0,912,64,0,0,0,280,0,0,0,12,26624
632,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
633,1000,0,0,4,2,2,0,0,16,0,63232,47360,0,65245,66,32768,0,959,40,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,6816,32768,0,912,64,0,0,0,292,0,0,0,12,26624
633,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
634,1000,0,0,4,2,2,0,0,16,0,63232,38400,0,65233,66,32768,0,959,39,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,6816,32768,0,912,64,0,0,0,304,0,0,0,12,26624
634,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
635,1000,0,0,4,2,2,0,0,16,0,63232,26368,0,65221,66,32768,0,959,38,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,6816,32768,0,912,64,0,0,0,316,0,0,0,12,26624
635,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
636,1000,0,0,4,2,2,0,0,16,0,63232,11264,0,65209,66,32768,0,959,37,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,6816,32768,0,912,64,0,0,0,328,0,0,0,12,26624
636,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
637,1000,0,0,4,2,2,0,0,16,0,63232,58624,0,65197,66,32768,0,959,35,0,0,32,0,0,0,0,0,0,0,0,0,66,2,0,912,6816,32768,0,912,64,0,0,0,340,0,0,0,12,26624
637,1100,0,0,4,2,2,0,0,16,0,0,0,0,0,0,0,2,56,177,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
